customerID,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
0017-IUDMW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2091-GPPIQ,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
8510-AWCXC,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
5515-AKOAJ,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
3190-ITQXP,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6397-JNZZG,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
5685-IIXLY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
8875-AKBYH,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
3874-EQOEP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
7240-ETPTR,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
7054-DMVAS,Yes,No,DSL,Yes,Yes,No,No,Yes,No
8849-AYPTR,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
8316-BBQAY,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
5622-UEJFI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3572-UUHRS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0207-MDKNV,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
7054-LGEQW,Yes,No,DSL,No,No,No,No,No,No
1150-WFARN,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5673-FSSMF,Yes,Yes,DSL,No,No,No,No,No,Yes
6243-OZGFH,No,No phone service,DSL,No,No,No,No,Yes,Yes
0136-IFMYD,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
9732-OUYRN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6849-OYAMU,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
4881-GQJTW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2267-WTPYD,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
4524-QCSSM,No,No phone service,DSL,Yes,Yes,No,No,No,Yes
9763-GRSKD,Yes,No,DSL,Yes,No,No,No,No,No
9503-XJUME,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9337-SRRNI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0607-MVMGC,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
3274-NSDWE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2672-DZUOY,No,No phone service,DSL,No,No,No,No,No,No
5215-LNLDJ,No,No phone service,DSL,No,No,No,No,No,No
2806-MLNTI,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2754-VDLTR,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
8221-EQDGL,Yes,No,DSL,Yes,Yes,Yes,No,No,No
2267-FPIMA,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
9685-WKZGT,Yes,Yes,Fiber optic,No,No,No,No,No,No
3162-ZJZFU,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No
6904-JLBGY,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8397-MVTAZ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2898-MRKPI,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
5734-EJKXG,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8089-UZWLX,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6440-DKQGE,Yes,No,DSL,No,Yes,Yes,No,Yes,No
9689-PTNPG,Yes,No,Fiber optic,No,No,No,No,Yes,No
5766-XQXMQ,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes
6861-XWTWQ,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5998-DZLYR,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes
4759-PXTAN,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes
4323-ELYYB,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5686-CMAWK,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No
9101-NTIXF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6475-VHUIZ,Yes,No,DSL,No,No,Yes,Yes,No,No
3682-YEUWS,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5858-EAFCZ,Yes,No,DSL,No,No,No,No,No,No
0523-VNGTF,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No
6366-ZGQGL,No,No phone service,DSL,No,No,No,No,No,No
9624-EGDEQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9526-JAWYF,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No
2931-XIQBR,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
4323-OHFOW,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
2568-OIADY,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6000-APYLU,Yes,No,Fiber optic,No,No,No,No,No,Yes
3205-MXZRA,Yes,No,DSL,No,No,No,Yes,Yes,No
7997-EASSD,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
5306-BVTKJ,Yes,No,DSL,No,Yes,Yes,No,No,No
3793-MMFUH,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
0214-JHPFW,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
5692-FPTAH,Yes,No,DSL,No,No,No,No,No,No
1818-ESQMW,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes
4001-TSBTV,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No
0927-CNGRH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8395-ETZKQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9967-ATRFS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5337-IIWKZ,No,No phone service,DSL,No,No,Yes,Yes,Yes,No
1989-PRJHP,Yes,Yes,Fiber optic,No,No,No,No,No,No
8311-UEUAB,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes
2111-DWYHN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7711-YIJWC,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7548-SEPYI,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
4598-ZADCK,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No
2830-LEWOA,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
1301-LOPVR,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
2921-XWDJH,Yes,No,Fiber optic,Yes,No,No,No,No,Yes
6980-IMXXE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2453-SAFNS,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No
8837-VVWLQ,Yes,No,Fiber optic,Yes,No,No,No,Yes,No
5701-YVSVF,Yes,No,Fiber optic,No,No,No,Yes,Yes,No
8844-TONUD,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
4123-FCVCB,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes
5027-YOCXN,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
4389-UEFCZ,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
6087-YPWHO,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
8421-WZOOW,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No
0831-JNISG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9553-DLCLU,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4484-CGXFK,Yes,No,DSL,No,No,No,No,No,Yes
9281-CEDRU,Yes,No,DSL,No,Yes,No,Yes,Yes,No
8562-GHPPI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0014-BMAQU,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No
8383-SGHJU,Yes,Yes,DSL,Yes,No,No,Yes,No,No
6917-YACBP,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
5519-NPHVG,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
3373-YZZYM,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8124-NZVGJ,No,No phone service,DSL,No,No,No,Yes,Yes,Yes
1052-QJIBV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7005-CCBKV,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
1965-AKTSX,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
2293-IJWPS,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8224-DWCKX,Yes,Yes,Fiber optic,No,No,No,No,No,No
1370-GGAWX,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
2889-FPWRM,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1143-NMNQJ,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
5788-YPOEG,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4558-FANTW,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No
2656-TABEH,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6655-LHBYW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4083-EUGRJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5533-RJFTJ,No,No phone service,DSL,No,No,Yes,No,No,No
1025-FALIX,Yes,No,Fiber optic,No,No,No,No,No,No
3292-PBZEJ,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7766-CLTIC,Yes,No,DSL,No,No,No,Yes,No,Yes
7379-POKDZ,Yes,No,Fiber optic,No,No,No,No,No,No
9063-ZGTUY,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3259-FDWOY,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
3969-JQABI,Yes,No,DSL,Yes,Yes,No,No,Yes,No
9795-SHUHB,Yes,No,DSL,Yes,Yes,No,Yes,No,No
2454-RPBRZ,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
1444-VVSGW,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8750-QWZAJ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3061-BCKYI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5307-UVGNB,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes
8943-URTMR,Yes,No,Fiber optic,No,No,No,No,Yes,No
3384-CTMSF,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4365-MSDYN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9225-BZLNZ,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
3916-NRPAP,Yes,No,Fiber optic,No,No,Yes,No,No,Yes
2862-PFNIK,No,No phone service,DSL,No,No,No,No,No,No
1074-WVEVG,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6874-SGLHU,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes
5495-GPSRW,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9871-ELEYA,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No
6319-QSUSR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9938-TKDGL,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
5244-IRFIH,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
4419-UJMUS,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
4626-GYCZP,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
6223-DHJGV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4077-CROMM,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
2851-MMUTZ,Yes,No,DSL,No,Yes,No,Yes,No,No
5966-EMAZU,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
4915-BFSXL,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No
7672-VFMXZ,Yes,No,DSL,Yes,No,No,Yes,No,No
4948-WBBKL,Yes,Yes,Fiber optic,No,No,No,No,No,No
5567-WSELE,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
5846-NEQVZ,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes
8708-XPXHZ,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
3468-DRVQJ,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No
0362-RAOQO,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5906-DVAPM,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No
7730-CLDSV,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes
1699-UOTXU,Yes,No,DSL,Yes,Yes,Yes,No,No,No
0366-NQSHS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2546-KZAAT,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes
5043-TRZWM,Yes,No,Fiber optic,No,No,Yes,No,No,No
7576-OYWBN,Yes,Yes,Fiber optic,No,No,No,No,No,No
1480-BKXGA,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2982-VPSGI,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
5914-XRFQB,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4137-BTIKL,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes
3523-QRQLL,Yes,No,DSL,No,Yes,No,No,Yes,Yes
4512-ZUIYL,Yes,No,Fiber optic,No,No,No,No,No,No
1891-UAWWU,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
5857-XRECV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4007-NHVHI,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
7147-AYBAA,Yes,No,Fiber optic,No,No,No,No,No,No
5961-VUSRV,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7613-LLQFO,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
7765-LWVVH,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
5299-SJCZT,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9441-QHEVC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1031-IIDEO,Yes,No,Fiber optic,No,No,No,No,No,No
4020-KIUDI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1493-AMTIE,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1951-IEYXM,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4690-LLKUA,Yes,No,DSL,No,No,No,No,No,No
0939-EREMR,Yes,No,DSL,No,No,Yes,Yes,No,No
7663-YJHSN,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
0330-BGYZE,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2120-SMPEX,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0746-JTRFU,No,No phone service,DSL,No,No,No,No,No,No
7319-ZNRTR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7216-EWTRS,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6481-LXPWL,No,No phone service,DSL,No,Yes,Yes,No,No,No
0168-XZKBB,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
2931-SVLTV,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
2501-XWWTZ,Yes,No,Fiber optic,No,No,No,No,No,No
4010-YLMVT,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
2446-BEGGB,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
4936-YPJNK,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4697-LUPSU,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1843-TLSGD,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3945-GFWQL,Yes,No,DSL,No,No,No,No,No,No
7225-IILWY,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5393-HJZSM,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes
6402-EJMWF,Yes,No,DSL,No,No,No,No,No,Yes
3521-HTQTV,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6376-GAHQE,Yes,No,Fiber optic,No,No,No,No,Yes,No
8722-PRFDV,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes
8735-NBLWT,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5834-ASPWA,Yes,Yes,Fiber optic,No,No,No,No,No,No
4182-BGSIQ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2883-ILGWO,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
2026-TGDHM,Yes,No,Fiber optic,No,No,No,No,No,Yes
8084-OIVBS,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7563-BIUPC,Yes,No,Fiber optic,No,No,No,No,Yes,No
4312-KFRXN,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4195-NZGTA,No,No phone service,DSL,No,No,No,No,No,No
1450-GALXR,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
5117-ZSMHQ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4514-GFCFI,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
2696-NARTR,Yes,No,Fiber optic,No,No,No,Yes,No,No
4282-YMKNA,Yes,Yes,Fiber optic,No,No,No,No,No,No
4844-JJWUY,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
2077-MPJQO,Yes,Yes,Fiber optic,No,No,No,No,No,No
2346-LOCWC,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1302-TPUBN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6418-HNFED,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9046-JBFWA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0428-IKYCP,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
1481-ZUWZA,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes
8107-KNCIM,Yes,Yes,Fiber optic,No,No,No,No,No,No
8496-EJAUI,Yes,No,Fiber optic,No,Yes,No,No,No,No
2700-LUEVA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1310-QRITU,Yes,Yes,DSL,No,No,No,No,No,No
4521-WFJAI,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9570-KYEUA,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes
2402-TAIRZ,Yes,No,Fiber optic,No,Yes,Yes,No,No,No
0431-APWVY,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
8706-HRADD,No,No phone service,DSL,Yes,No,No,Yes,Yes,No
3283-WCWXT,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2676-ISHSF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0829-XXPLX,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No
6235-VDHOM,No,No phone service,DSL,No,Yes,No,No,No,No
4553-DVPZG,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9711-FJTBX,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No
2188-SXWVT,Yes,No,DSL,Yes,Yes,No,No,No,No
0872-CASZJ,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes
5859-HZYLF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8409-WQJUX,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes
4654-GGUII,No,No phone service,DSL,Yes,Yes,No,Yes,No,No
8819-IMISP,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
5543-QDCRY,Yes,No,DSL,No,No,No,No,Yes,No
5940-AHUHD,Yes,No,Fiber optic,No,No,No,No,No,No
3524-WQDSG,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
1391-UBDAR,Yes,No,Fiber optic,No,No,Yes,No,No,No
0963-ZBDRN,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes
8450-LUGUK,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1293-BSEUN,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9537-VHDTA,Yes,No,DSL,Yes,No,No,No,No,No
3359-DSRKA,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4238-HFHSN,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
3726-TBHQT,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1360-XFJMR,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0133-BMFZO,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No
4860-IJUDE,Yes,No,Fiber optic,Yes,No,No,No,No,No
3870-SPZSI,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1241-FPMOF,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9933-QRGTX,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
6900-PXRMS,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
8329-IBCTI,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8785-CJSHH,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0013-SMEOE,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7594-LZNWR,Yes,No,Fiber optic,No,No,No,No,No,No
7277-OZCGZ,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes
7560-QRBXH,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1839-FBNFR,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
